id,위도,경도,한글과명,한글보통명,학명,조사연도,조사일자,개체수
34687,37.270379123687746,127.0628014066484,물장군과,물자라,Appasus japonicus,2018,2018-11-05,1
35227,37.27269444465638,126.96216666645473,물장군과,물자라,Appasus japonicus,2015,2015-10-19,1
30947,37.247388999727036,127.0187270000246,물장군과,물자라,Appasus japonicus,2020,2020-10-19,7
36122,37.25111111111111,126.97111111111111,물장군과,물자라,Appasus japonicus,2019,2019-05-13,1
35224,37.27269444465638,126.96216666645473,물장군과,물자라,Appasus japonicus,2014,2014-07-21,1
29928,37.30000736283914,127.02905085139805,물장군과,물자라,Appasus japonicus,2015,2015-05-28,1
29929,37.30000736283914,127.02905085139805,물장군과,물자라,Appasus japonicus,2015,2015-09-14,1
32218,37.284000000026495,126.98397222220899,물장군과,물자라,Appasus japonicus,2017,2017-03-13,1
33312,37.31177777820163,126.98202777756585,물장군과,물자라,Appasus japonicus,2017,2017-09-18,1
34688,37.270379123687746,127.0628014066484,물장군과,물자라,Appasus japonicus,2019,2019-11-11,2
33491,37.22684418678284,127.02375976615483,물장군과,물자라,Appasus japonicus,2018,2018-11-05,4
34351,37.248058332867096,127.04129166656071,물장군과,물자라,Appasus japonicus,2016,2016-10-10,3
33493,37.22684418678284,127.02375976615483,물장군과,물자라,Appasus japonicus,2020,2020-09-14,1
29428,37.25805555555556,127.04866666687859,물장군과,물자라,Appasus japonicus,2007,2007-10-03,1
33603,37.22684418678284,127.02375976615483,물장군과,물자라,Appasus japonicus,2017,2017-10-02,1
33313,37.31177777820163,126.98202777756585,물장군과,물자라,Appasus japonicus,2019,2019-10-14,1
33679,37.26280555513169,127.05044444445105,물장군과,물자라,Appasus japonicus,2012,2012-07-23,1
35231,37.27269444465638,126.96216666645473,물장군과,물자라,Appasus japonicus,2016,2016-11-07,1
35052,37.27269444465638,126.96216666645473,물장군과,물자라,Appasus japonicus,2017,2017-05-01,1
33893,37.25805555555556,127.04866666687859,물장군과,물자라,Appasus japonicus,2018,2018-10-08,11
34493,37.269858064386575,127.06160070737202,물장군과,물자라,Appasus japonicus,2012,2012-06-18,1
32007,37.247388999727036,127.0187270000246,물장군과,물자라,Appasus japonicus,2020,2020-10-19,7
34681,37.270379123687746,127.0628014066484,물장군과,물자라,Appasus japonicus,2015,2015-11-16,14
34355,37.248058332867096,127.04129166656071,물장군과,물자라,Appasus japonicus,2017,2017-11-06,5
